"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UNL","2022-06-08","18100","18499","18100","18499","2.04 %","30.00"
"UNL","2022-06-07","18129.6","18129.6","18129.6","18129.6","-2.00 %","10.00"
"UNL","2022-06-06","18200","18499","18200","18499","3.55 %","20.00"
"UNL","2022-06-03","18227.1","18227.1","17864","17864","-3.95 %","30.00"
"UNL","2022-06-01","18600","18600","18599","18599","-0.07 %","20.00"
"UNL","2022-05-31","18620","18620","18247.6","18611.9","-2.04 %","80.00"
"UNL","2022-05-27","19000","19000","19000","19000","-0.47 %","10.00"
"UNL","2022-05-26","19089.9","19089.9","19089.9","19089.9","1.99 %","10.00"
"UNL","2022-05-25","18717","18717","18717","18717","2.00 %","10.00"
"UNL","2022-05-24","18350","18350","18350","18350","0.27 %","10.00"
"UNL","2022-05-23","18490","18490","18300","18300","-0.81 %","30.00"
"UNL","2022-05-20","18600","18600","18450","18450","-1.60 %","20.00"
"UNL","2022-05-18","18750","18750","18750","18750","0.01 %","10.00"
"UNL","2022-05-11","18300","18600","18300","18600","0.54 %","30.00"
"UNL","2022-05-09","18600","18600","18500","18500","-0.54 %","20.00"
"UNL","2022-05-05","18600","18600","18600","18600","-1.85 %","10.00"
"UNL","2022-05-04","18950","18950","18950","18950","0.00 %","10.00"
"UNL","2022-04-28","18914","18950","18600","18950","-1.81 %","60.00"
"UNL","2022-04-27","19299","19299","19299","19299","1.57 %","10.00"
"UNL","2022-04-26","19000","19000","19000","19000","1.60 %","10.00"
"UNL","2022-04-25","18700","18700","18700","18700","1.62 %","10.00"
"UNL","2022-04-21","18700","18700","18402","18402","-1.59 %","30.00"
"UNL","2022-04-19","18424","18700","18424","18700","-0.53 %","20.00"
"UNL","2022-04-18","18800","18800","18800","18800","-1.57 %","20.00"
"UNL","2022-04-17","19140","19140","19100","19100","-0.25 %","40.00"
"UNL","2022-04-13","19000","19147","19000","19147","2.00 %","30.00"
"UNL","2022-04-12","18718","18772","18404","18772","-1.72 %","40.00"
"UNL","2022-04-11","19398","19398","19100","19100","-1.54 %","110.00"
"UNL","2022-04-07","19377","19398","19377","19398","0.11 %","60.00"
"UNL","2022-04-06","19100","19377","19100","19377","1.45 %","29.00"
"UNL","2022-04-05","18800","19100","18800","19100","3.23 %","40.00"
"UNL","2022-04-03","18718","18718","18502","18502","-3.13 %","20.00"
"UNL","2022-03-31","19100","19100","19100","19100","0.52 %","10.00"
"UNL","2022-03-30","19002","19002","19002","19002","-1.95 %","10.00"
"UNL","2022-03-27","19379.9","19379.9","19379.9","19379.9","2.00 %","10.00"
"UNL","2022-03-24","19200","19200","19000","19000","-0.52 %","20.00"
"UNL","2022-03-23","19105","19105","19100","19100","-1.80 %","80.00"
"UNL","2022-03-20","19500","19500","19450","19450","-0.26 %","30.00"
"UNL","2022-03-16","19800","19800","19500","19500","0.00 %","45.00"
"UNL","2022-03-14","19500","19500","19500","19500","0.62 %","10.00"
"UNL","2022-03-13","19173.9","19449","18800","19380","1.07 %","80.00"
"UNL","2022-03-10","18798","19173.9","18798","19173.9","3.09 %","80.00"
"UNL","2022-03-09","18600","18600","18600","18600","0.74 %","10.00"
"UNL","2022-03-07","18400","18463","18400","18463","2.00 %","30.00"
"UNL","2022-03-06","18500","18500","18101","18101","-1.25 %","30.00"
"UNL","2022-03-02","18500","18500","18331","18331","-1.97 %","30.00"
"UNL","2022-02-28","18700","18700","18700","18700","-1.58 %","10.00"
"UNL","2022-02-27","18995","19000","18995","19000","1.88 %","30.00"
"UNL","2022-02-24","19000","19000","18650","18650","0.10 %","50.00"
"UNL","2022-02-23","19000","19000","18632","18632","-1.94 %","60.00"
"UNL","2022-02-22","19000","19000","19000","19000","0.00 %","10.00"
"UNL","2022-02-21","18900","19000","18900","19000","1.60 %","30.00"
"UNL","2022-02-20","19000","19000","18700","18700","-1.58 %","20.00"
